,acousticness,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_name,type,uri,valence,0
0,0.612,https://api.spotify.com/v1/audio-analysis/2HxUg38XUDQGFD89NOINMa,Tommy Edwards,0.206,208640.0,0.246,2HxUg38XUDQGFD89NOINMa,0.021,11.0,0.104,-10.643,1.0,0.0305,140.035,4.0,https://api.spotify.com/v1/tracks/2HxUg38XUDQGFD89NOINMa,My Melancholy Baby,audio_features,spotify:track:2HxUg38XUDQGFD89NOINMa,0.106,
0,0.688,https://api.spotify.com/v1/audio-analysis/6Nq5lE0CeOAAAqN4qhkbZU,Connie Francis,0.662,239027.0,0.748,6Nq5lE0CeOAAAqN4qhkbZU,8.43e-06,5.0,0.0841,-3.041,0.0,0.268,82.331,4.0,https://api.spotify.com/v1/tracks/6Nq5lE0CeOAAAqN4qhkbZU,Frankie,audio_features,spotify:track:6Nq5lE0CeOAAAqN4qhkbZU,0.535,
0,0.00509,https://api.spotify.com/v1/audio-analysis/6vejDalRlBqPrr7s3iwi9U,The Wailers,0.614,278520.0,0.93,6vejDalRlBqPrr7s3iwi9U,0.00318,11.0,0.264,-4.977,0.0,0.0649,159.26,4.0,https://api.spotify.com/v1/tracks/6vejDalRlBqPrr7s3iwi9U,Tall Cool One,audio_features,spotify:track:6vejDalRlBqPrr7s3iwi9U,0.509,
0,0.435,https://api.spotify.com/v1/audio-analysis/2yHjH1u9ezBZUGUIlCXh7H,Peggy Lee,0.708,149973.0,0.215,2yHjH1u9ezBZUGUIlCXh7H,0.0,1.0,0.0483,-15.075,1.0,0.423,139.165,4.0,https://api.spotify.com/v1/tracks/2yHjH1u9ezBZUGUIlCXh7H,"Hallelujah, I Love Him So",audio_features,spotify:track:2yHjH1u9ezBZUGUIlCXh7H,0.654,
0,0.00445,https://api.spotify.com/v1/audio-analysis/2teN2uYbwMQraPG7Gu2Zfo,Preston Epps,0.635,159293.0,0.927,2teN2uYbwMQraPG7Gu2Zfo,0.788,6.0,0.36,-8.372,0.0,0.0464,124.471,4.0,https://api.spotify.com/v1/tracks/2teN2uYbwMQraPG7Gu2Zfo,Bongo Rock,audio_features,spotify:track:2teN2uYbwMQraPG7Gu2Zfo,0.897,
0,0.25,https://api.spotify.com/v1/audio-analysis/47i6AA3FibR48Ucp9S7Wo5,The Fleetwoods,0.545,238160.0,0.601,47i6AA3FibR48Ucp9S7Wo5,3.22e-06,7.0,0.0879,-7.265,1.0,0.0313,110.94,3.0,https://api.spotify.com/v1/tracks/47i6AA3FibR48Ucp9S7Wo5,Graduation's Here,audio_features,spotify:track:47i6AA3FibR48Ucp9S7Wo5,0.167,
0,0.965,https://api.spotify.com/v1/audio-analysis/1Gfdx16f0aOZ70Tm2Z0Lne,David Seville,0.182,162200.0,0.14,1Gfdx16f0aOZ70Tm2Z0Lne,0.00183,6.0,0.113,-16.169,1.0,0.0347,162.701,3.0,https://api.spotify.com/v1/tracks/1Gfdx16f0aOZ70Tm2Z0Lne,Judy,audio_features,spotify:track:1Gfdx16f0aOZ70Tm2Z0Lne,0.0941,
0,,,Conway Twitty,,,,,,,,,,,,,,Hey Little Lucy! (Don'tcha Put No Lipstick On),,,,
0,0.598,https://api.spotify.com/v1/audio-analysis/3TlIt0ReIxPsVZcOEivT5U,The Coasters,0.476,119800.0,0.722,3TlIt0ReIxPsVZcOEivT5U,0.0,0.0,0.184,-10.017,1.0,0.0646,92.966,4.0,https://api.spotify.com/v1/tracks/3TlIt0ReIxPsVZcOEivT5U,Along Came Jones,audio_features,spotify:track:3TlIt0ReIxPsVZcOEivT5U,0.909,
0,0.0319,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,Chubby Checker,0.646,210960.0,0.795,0qOnSQQF0yzuPWsXrQ9paz,0.0,9.0,0.267,-3.293,1.0,0.0976,89.99,4.0,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,The Class,audio_features,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,0.796,
0,0.971,https://api.spotify.com/v1/audio-analysis/6xrI1W1ZruXshkoaXCVqoL,Spencer & Spencer with the Sonia Pryor Choir,0.218,207040.0,0.152,6xrI1W1ZruXshkoaXCVqoL,2.35e-06,4.0,0.166,-21.486,0.0,0.0488,172.446,5.0,https://api.spotify.com/v1/tracks/6xrI1W1ZruXshkoaXCVqoL,Russian Band Stand,audio_features,spotify:track:6xrI1W1ZruXshkoaXCVqoL,0.191,
0,0.75,https://api.spotify.com/v1/audio-analysis/5TXScZGVCUujuHLxlc9QF2,Steve Lawrence,0.488,298533.0,0.451,5TXScZGVCUujuHLxlc9QF2,0.0,7.0,0.977,-10.638,1.0,0.205,125.716,4.0,https://api.spotify.com/v1/tracks/5TXScZGVCUujuHLxlc9QF2,(I Don't Care) Only Love Me,audio_features,spotify:track:5TXScZGVCUujuHLxlc9QF2,0.504,
0,0.243,https://api.spotify.com/v1/audio-analysis/6RNDeRnWsRMjPdNVgupZCs,Ray Peterson,0.748,262240.0,0.551,6RNDeRnWsRMjPdNVgupZCs,1.57e-06,1.0,0.0943,-9.054,1.0,0.0239,113.535,4.0,https://api.spotify.com/v1/tracks/6RNDeRnWsRMjPdNVgupZCs,The Wonder Of You,audio_features,spotify:track:6RNDeRnWsRMjPdNVgupZCs,0.65,
0,0.614,https://api.spotify.com/v1/audio-analysis/5xf0zdP4KCfshyVn02D3Ea,Little Richard,0.588,158147.0,0.724,5xf0zdP4KCfshyVn02D3Ea,8.92e-05,7.0,0.877,-6.63,1.0,0.0335,131.36,4.0,https://api.spotify.com/v1/tracks/5xf0zdP4KCfshyVn02D3Ea,Kansas City (Hey-Hey-Hey-Hey),audio_features,spotify:track:5xf0zdP4KCfshyVn02D3Ea,0.924,
0,0.886,https://api.spotify.com/v1/audio-analysis/14v0gYdgZXp5V2DTz4eBQm,The Ames Brothers,0.605,313053.0,0.156,14v0gYdgZXp5V2DTz4eBQm,0.0,4.0,0.109,-13.15,0.0,0.0319,108.515,4.0,https://api.spotify.com/v1/tracks/14v0gYdgZXp5V2DTz4eBQm,Someone To Come Home To,audio_features,spotify:track:14v0gYdgZXp5V2DTz4eBQm,0.519,
0,0.961,https://api.spotify.com/v1/audio-analysis/5m6N98LZkgqYuuy8RMILdm,Al Martino,0.186,149676.0,0.374,5m6N98LZkgqYuuy8RMILdm,0.0368,10.0,0.449,-12.833,1.0,0.0399,78.675,3.0,https://api.spotify.com/v1/tracks/5m6N98LZkgqYuuy8RMILdm,I Can't Get You Out Of My Heart,audio_features,spotify:track:5m6N98LZkgqYuuy8RMILdm,0.284,
0,0.829,https://api.spotify.com/v1/audio-analysis/5JIPLZrxKIaXNE7nnI6NUC,Frankie Avalon,0.589,161533.0,0.47,5JIPLZrxKIaXNE7nnI6NUC,4.15e-06,7.0,0.224,-9.722,0.0,0.0297,117.866,4.0,https://api.spotify.com/v1/tracks/5JIPLZrxKIaXNE7nnI6NUC,Bobby Sox To Stockings,audio_features,spotify:track:5JIPLZrxKIaXNE7nnI6NUC,0.614,
0,0.294,https://api.spotify.com/v1/audio-analysis/6xqZi5JTTk6XIMLvy7w5JJ,Paul Anka,0.584,217659.0,0.688,6xqZi5JTTk6XIMLvy7w5JJ,0.0,6.0,0.097,-4.427,0.0,0.431,94.971,5.0,https://api.spotify.com/v1/tracks/6xqZi5JTTk6XIMLvy7w5JJ,Lonely Boy,audio_features,spotify:track:6xqZi5JTTk6XIMLvy7w5JJ,0.628,
0,0.749,https://api.spotify.com/v1/audio-analysis/0CUsZyJMSDjhdoQZxHhTtx,Frankie Avalon,0.474,117093.0,0.22,0CUsZyJMSDjhdoQZxHhTtx,6.08e-06,4.0,0.154,-14.031,1.0,0.0262,98.988,3.0,https://api.spotify.com/v1/tracks/0CUsZyJMSDjhdoQZxHhTtx,A Boy Without A Girl,audio_features,spotify:track:0CUsZyJMSDjhdoQZxHhTtx,0.361,
0,0.925,https://api.spotify.com/v1/audio-analysis/66iKqUazBbTlAEjcZrpDkD,Dinah Washington,0.387,151867.0,0.117,66iKqUazBbTlAEjcZrpDkD,0.000171,0.0,0.109,-17.803,1.0,0.0299,93.575,4.0,https://api.spotify.com/v1/tracks/66iKqUazBbTlAEjcZrpDkD,What A Diff'rence A Day Makes,audio_features,spotify:track:66iKqUazBbTlAEjcZrpDkD,0.166,
0,0.948,https://api.spotify.com/v1/audio-analysis/4nHC5PR3JIpZtyss3XP9u9,The Mystics,0.509,194333.0,0.124,4nHC5PR3JIpZtyss3XP9u9,0.0,1.0,0.123,-18.857,1.0,0.0319,106.782,3.0,https://api.spotify.com/v1/tracks/4nHC5PR3JIpZtyss3XP9u9,Hushabye,audio_features,spotify:track:4nHC5PR3JIpZtyss3XP9u9,0.456,
0,0.916,https://api.spotify.com/v1/audio-analysis/3YdKJzcoMZMacISlpY4QoP,The Flamingos,0.552,202773.0,0.313,3YdKJzcoMZMacISlpY4QoP,0.0017,5.0,0.12,-12.41,1.0,0.0296,88.554,3.0,https://api.spotify.com/v1/tracks/3YdKJzcoMZMacISlpY4QoP,I Only Have Eyes For You,audio_features,spotify:track:3YdKJzcoMZMacISlpY4QoP,0.303,
0,0.423,https://api.spotify.com/v1/audio-analysis/0RzhMHIsFMbOGh0oWDvNNK,Stonewall Jackson,0.441,168827.0,0.926,0RzhMHIsFMbOGh0oWDvNNK,3.38e-06,2.0,0.235,-4.736,1.0,0.046,147.564,4.0,https://api.spotify.com/v1/tracks/0RzhMHIsFMbOGh0oWDvNNK,Waterloo,audio_features,spotify:track:0RzhMHIsFMbOGh0oWDvNNK,0.779,
0,0.792,https://api.spotify.com/v1/audio-analysis/1fsOLtk2oKkI5u56OXqyP0,Jimmie Rodgers,0.652,143733.0,0.396,1fsOLtk2oKkI5u56OXqyP0,0.0,9.0,0.108,-12.274,1.0,0.0467,118.509,4.0,https://api.spotify.com/v1/tracks/1fsOLtk2oKkI5u56OXqyP0,Ring-A-Ling-A-Lario,audio_features,spotify:track:1fsOLtk2oKkI5u56OXqyP0,0.962,
0,0.0232,https://api.spotify.com/v1/audio-analysis/3cu9ZL0W1KEmz5J3GD2jiR,Nat King Cole,0.487,166253.0,0.929,3cu9ZL0W1KEmz5J3GD2jiR,0.0,6.0,0.415,-4.33,1.0,0.0782,126.006,4.0,https://api.spotify.com/v1/tracks/3cu9ZL0W1KEmz5J3GD2jiR,I Must Be Dreaming,audio_features,spotify:track:3cu9ZL0W1KEmz5J3GD2jiR,0.457,
0,8.46e-06,https://api.spotify.com/v1/audio-analysis/3GYlvip4QHNSM1ZtdxyfZt,The Mickey Mozart Quintet,0.358,283867.0,0.758,3GYlvip4QHNSM1ZtdxyfZt,0.242,3.0,0.325,-12.561,1.0,0.0509,140.635,4.0,https://api.spotify.com/v1/tracks/3GYlvip4QHNSM1ZtdxyfZt,Little Dipper,audio_features,spotify:track:3GYlvip4QHNSM1ZtdxyfZt,0.0882,
0,0.000785,https://api.spotify.com/v1/audio-analysis/3Kz6z32JDo2VsfRYE3RhJ4,Don French,0.488,189587.0,0.818,3Kz6z32JDo2VsfRYE3RhJ4,2.07e-06,0.0,0.031,-6.022,1.0,0.0313,160.074,4.0,https://api.spotify.com/v1/tracks/3Kz6z32JDo2VsfRYE3RhJ4,Lonely Saturday Night,audio_features,spotify:track:3Kz6z32JDo2VsfRYE3RhJ4,0.726,
0,0.991,https://api.spotify.com/v1/audio-analysis/2FfrdvaIfa9rTf1DnBs6aX,Sil Austin,0.567,193286.0,0.038,2FfrdvaIfa9rTf1DnBs6aX,0.962,0.0,0.147,-18.203,1.0,0.0486,76.965,4.0,https://api.spotify.com/v1/tracks/2FfrdvaIfa9rTf1DnBs6aX,Danny Boy,audio_features,spotify:track:2FfrdvaIfa9rTf1DnBs6aX,0.492,
0,0.825,https://api.spotify.com/v1/audio-analysis/1C9Zx3ddrvDF63VzECXRWt,The Megatrons,0.464,556513.0,0.28,1C9Zx3ddrvDF63VzECXRWt,0.814,4.0,0.118,-18.0,0.0,0.0277,142.261,4.0,https://api.spotify.com/v1/tracks/1C9Zx3ddrvDF63VzECXRWt,Velvet Waters,audio_features,spotify:track:1C9Zx3ddrvDF63VzECXRWt,0.185,
0,0.371,https://api.spotify.com/v1/audio-analysis/0dbTQYW3Ad1FTzIA9t90E8,Carl Mann,0.855,324189.0,0.694,0dbTQYW3Ad1FTzIA9t90E8,0.0,2.0,0.109,-4.393,1.0,0.169,122.078,4.0,https://api.spotify.com/v1/tracks/0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa,audio_features,spotify:track:0dbTQYW3Ad1FTzIA9t90E8,0.49,
0,0.8,https://api.spotify.com/v1/audio-analysis/2zBY88nji53AVJ2kczRvBO,Big Jay McNeely And Band,0.463,202467.0,0.309,2zBY88nji53AVJ2kczRvBO,1.18e-05,3.0,0.201,-8.701,0.0,0.12,52.138,3.0,https://api.spotify.com/v1/tracks/2zBY88nji53AVJ2kczRvBO,There Is Something On Your Mind,audio_features,spotify:track:2zBY88nji53AVJ2kczRvBO,0.506,
0,0.497,https://api.spotify.com/v1/audio-analysis/4Gd7iIqVtOoYKxM2yh9Gz2,Tommy Edwards,0.507,146600.0,0.354,4Gd7iIqVtOoYKxM2yh9Gz2,0.0,1.0,0.251,-12.442,1.0,0.028,104.159,3.0,https://api.spotify.com/v1/tracks/4Gd7iIqVtOoYKxM2yh9Gz2,It's Only The Good Times,audio_features,spotify:track:4Gd7iIqVtOoYKxM2yh9Gz2,0.298,
0,0.728,https://api.spotify.com/v1/audio-analysis/2NJpiLOSSfx6Fu7zoap3xj,The Skyliners,0.547,188235.0,0.26,2NJpiLOSSfx6Fu7zoap3xj,0.0929,11.0,0.475,-19.247,1.0,0.135,152.995,3.0,https://api.spotify.com/v1/tracks/2NJpiLOSSfx6Fu7zoap3xj,This I Swear,audio_features,spotify:track:2NJpiLOSSfx6Fu7zoap3xj,0.214,
0,0.936,https://api.spotify.com/v1/audio-analysis/6dt47aqnooxjVe4yVhj44C,Sheb Wooley,0.408,137267.0,0.121,6dt47aqnooxjVe4yVhj44C,0.0,1.0,0.785,-19.756,1.0,0.185,76.318,5.0,https://api.spotify.com/v1/tracks/6dt47aqnooxjVe4yVhj44C,Sweet Chile,audio_features,spotify:track:6dt47aqnooxjVe4yVhj44C,0.433,
0,0.000326,https://api.spotify.com/v1/audio-analysis/5NP4MimzgQkpeOqkbWqnhI,The Frantics,0.586,210338.0,0.225,5NP4MimzgQkpeOqkbWqnhI,0.701,1.0,0.0864,-21.071,1.0,0.513,83.998,4.0,https://api.spotify.com/v1/tracks/5NP4MimzgQkpeOqkbWqnhI,Straight Flush,audio_features,spotify:track:5NP4MimzgQkpeOqkbWqnhI,0.083,
0,0.734,https://api.spotify.com/v1/audio-analysis/5CgRZxuJhkGzwG5kId0eZu,Bobby Freeman,0.508,114773.0,0.458,5CgRZxuJhkGzwG5kId0eZu,0.0,0.0,0.0914,-12.295,1.0,0.0464,84.035,4.0,https://api.spotify.com/v1/tracks/5CgRZxuJhkGzwG5kId0eZu,Mary Ann Thomas,audio_features,spotify:track:5CgRZxuJhkGzwG5kId0eZu,0.933,
0,0.197,https://api.spotify.com/v1/audio-analysis/5RgtcUuD4KNRzbAaaVyzgq,Dodie Stevens,0.71,165467.0,0.83,5RgtcUuD4KNRzbAaaVyzgq,0.0,9.0,0.145,-6.515,1.0,0.0339,117.161,4.0,https://api.spotify.com/v1/tracks/5RgtcUuD4KNRzbAaaVyzgq,Yes - Sir - ee,audio_features,spotify:track:5RgtcUuD4KNRzbAaaVyzgq,0.84,
0,0.158,https://api.spotify.com/v1/audio-analysis/0eGvris9sYZMOsTMHT20Td,Andre Previn With David Rose,0.731,184843.0,0.439,0eGvris9sYZMOsTMHT20Td,0.0,8.0,0.375,-5.479,1.0,0.435,79.824,4.0,https://api.spotify.com/v1/tracks/0eGvris9sYZMOsTMHT20Td,Like Young,audio_features,spotify:track:0eGvris9sYZMOsTMHT20Td,0.649,
0,0.735,https://api.spotify.com/v1/audio-analysis/57xJKoJpVbp5oTFwsDJ44N,Carl Perkins,0.54,119200.0,0.662,57xJKoJpVbp5oTFwsDJ44N,2.4e-06,9.0,0.336,-11.538,1.0,0.0528,158.236,4.0,https://api.spotify.com/v1/tracks/57xJKoJpVbp5oTFwsDJ44N,Pointed Toe Shoes,audio_features,spotify:track:57xJKoJpVbp5oTFwsDJ44N,0.967,
0,0.175,https://api.spotify.com/v1/audio-analysis/6IUiqtI8tE49sqGbmtrNd8,The Drifters,0.626,281293.0,0.52,6IUiqtI8tE49sqGbmtrNd8,0.0,9.0,0.13,-8.077,0.0,0.0892,77.468,4.0,https://api.spotify.com/v1/tracks/6IUiqtI8tE49sqGbmtrNd8,There Goes My Baby,audio_features,spotify:track:6IUiqtI8tE49sqGbmtrNd8,0.257,
0,0.97,https://api.spotify.com/v1/audio-analysis/5PCmPA60qC06pxTUnq1Xu1,Addrisi Brothers,0.639,185577.0,0.222,5PCmPA60qC06pxTUnq1Xu1,0.938,4.0,0.101,-18.213,0.0,0.0272,130.006,4.0,https://api.spotify.com/v1/tracks/5PCmPA60qC06pxTUnq1Xu1,Cherrystone,audio_features,spotify:track:5PCmPA60qC06pxTUnq1Xu1,0.178,
0,0.606,https://api.spotify.com/v1/audio-analysis/26Gr20VKNh3kQBQ7SYLSkK,Ruth Brown,0.533,337053.0,0.245,26Gr20VKNh3kQBQ7SYLSkK,1.97e-06,2.0,0.13,-14.625,1.0,0.0333,109.654,4.0,https://api.spotify.com/v1/tracks/26Gr20VKNh3kQBQ7SYLSkK,Jack O'Diamonds,audio_features,spotify:track:26Gr20VKNh3kQBQ7SYLSkK,0.589,
0,0.132,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,Fabian,0.817,245640.0,0.599,2KH16WveTQWT6KOG9Rg6e2,0.000311,0.0,0.0873,-9.249,0.0,0.0328,108.873,4.0,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,Tiger,audio_features,spotify:track:2KH16WveTQWT6KOG9Rg6e2,0.548,
0,0.777,https://api.spotify.com/v1/audio-analysis/4ksfrsQSVrP0DYdMyMXYxN,Sam Cooke,0.737,123947.0,0.436,4ksfrsQSVrP0DYdMyMXYxN,0.0,8.0,0.168,-12.248,1.0,0.084,112.301,4.0,https://api.spotify.com/v1/tracks/4ksfrsQSVrP0DYdMyMXYxN,Only Sixteen,audio_features,spotify:track:4ksfrsQSVrP0DYdMyMXYxN,0.841,
0,,,Pat Boone,,,,,,,,,,,,,,Twixt Twelve And Twenty,,,,
0,0.165,https://api.spotify.com/v1/audio-analysis/6gA3b0M69d0SzuZqWtZXWD,Clyde McPhatter,0.516,250880.0,0.69,6gA3b0M69d0SzuZqWtZXWD,0.0,6.0,0.126,-6.944,1.0,0.0436,129.833,4.0,https://api.spotify.com/v1/tracks/6gA3b0M69d0SzuZqWtZXWD,Since You've Been Gone,audio_features,spotify:track:6gA3b0M69d0SzuZqWtZXWD,0.398,
0,0.157,https://api.spotify.com/v1/audio-analysis/4ugXPY7oDGyncqcDyP9wE0,Cathy Carr,0.79,216253.0,0.399,4ugXPY7oDGyncqcDyP9wE0,2.14e-05,5.0,0.123,-13.074,0.0,0.0656,98.016,4.0,https://api.spotify.com/v1/tracks/4ugXPY7oDGyncqcDyP9wE0,I'm Gonna Change Him,audio_features,spotify:track:4ugXPY7oDGyncqcDyP9wE0,0.957,
0,0.261,https://api.spotify.com/v1/audio-analysis/7czDlyNEoVpFzh8A4bNSdS,The Kingston Trio,0.713,193387.0,0.548,7czDlyNEoVpFzh8A4bNSdS,0.0,9.0,0.197,-8.807,1.0,0.0455,144.623,4.0,https://api.spotify.com/v1/tracks/7czDlyNEoVpFzh8A4bNSdS,M.T.A.,audio_features,spotify:track:7czDlyNEoVpFzh8A4bNSdS,0.901,
0,0.0778,https://api.spotify.com/v1/audio-analysis/2UAmV1meCuTDteH8CQEcVx,Ronnie Hawkins,0.676,233253.0,0.739,2UAmV1meCuTDteH8CQEcVx,0.000649,9.0,0.0925,-3.912,0.0,0.0437,126.967,4.0,https://api.spotify.com/v1/tracks/2UAmV1meCuTDteH8CQEcVx,Forty Days,audio_features,spotify:track:2UAmV1meCuTDteH8CQEcVx,0.751,
0,0.511,https://api.spotify.com/v1/audio-analysis/1ADBrQVLpNDALKtoEFIeSJ,Jimmie Rodgers,0.549,233000.0,0.469,1ADBrQVLpNDALKtoEFIeSJ,0.0,5.0,0.314,-8.586,0.0,0.0409,108.176,3.0,https://api.spotify.com/v1/tracks/1ADBrQVLpNDALKtoEFIeSJ,Wonderful You,audio_features,spotify:track:1ADBrQVLpNDALKtoEFIeSJ,0.501,
0,0.881,https://api.spotify.com/v1/audio-analysis/2zSwrJ0MQ1TMjHnKBfBTuw,Patti Page,0.295,187173.0,0.177,2zSwrJ0MQ1TMjHnKBfBTuw,0.0,0.0,0.158,-15.409,1.0,0.0308,75.829,4.0,https://api.spotify.com/v1/tracks/2zSwrJ0MQ1TMjHnKBfBTuw,With My Eyes Wide Open I'm Dreaming,audio_features,spotify:track:2zSwrJ0MQ1TMjHnKBfBTuw,0.195,
0,0.0316,https://api.spotify.com/v1/audio-analysis/4s4XzNKcU3PtmeV7OdXDmv,The Four Coins,0.414,240039.0,0.708,4s4XzNKcU3PtmeV7OdXDmv,0.0,0.0,0.0623,-4.181,0.0,0.0912,199.9,4.0,https://api.spotify.com/v1/tracks/4s4XzNKcU3PtmeV7OdXDmv,"One Love, One Heart",audio_features,spotify:track:4s4XzNKcU3PtmeV7OdXDmv,0.392,
0,0.0115,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,Perry Como,0.64,216320.0,0.74,6K4t31amVTZDgR3sKmwUJJ,0.00678,4.0,0.167,-4.083,1.0,0.0284,116.879,4.0,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,I Know,audio_features,spotify:track:6K4t31amVTZDgR3sKmwUJJ,0.785,
0,0.108,https://api.spotify.com/v1/audio-analysis/1zHF5p7qtfKoDI7xzIGxC3,The Crests featuring Johnny Mastro,0.633,200270.0,0.499,1zHF5p7qtfKoDI7xzIGxC3,0.337,2.0,0.0893,-13.446,1.0,0.0811,147.942,4.0,https://api.spotify.com/v1/tracks/1zHF5p7qtfKoDI7xzIGxC3,Flower Of Love,audio_features,spotify:track:1zHF5p7qtfKoDI7xzIGxC3,0.696,
0,0.959,https://api.spotify.com/v1/audio-analysis/3rTEzpiDyQsqeJRLIyZa9Z,Huelyn Duvall,0.672,69846.0,0.135,3rTEzpiDyQsqeJRLIyZa9Z,0.964,7.0,0.102,-23.306,1.0,0.259,70.023,3.0,https://api.spotify.com/v1/tracks/3rTEzpiDyQsqeJRLIyZa9Z,Little Boy Blue,audio_features,spotify:track:3rTEzpiDyQsqeJRLIyZa9Z,0.987,
0,0.268,https://api.spotify.com/v1/audio-analysis/1ikT3HmbH267pBF9PvCHvG,"Dave ""Baby"" Cortez",0.516,124040.0,0.916,1ikT3HmbH267pBF9PvCHvG,0.865,0.0,0.342,-8.366,1.0,0.0656,160.253,4.0,https://api.spotify.com/v1/tracks/1ikT3HmbH267pBF9PvCHvG,The Whistling Organ,audio_features,spotify:track:1ikT3HmbH267pBF9PvCHvG,0.882,
0,0.496,https://api.spotify.com/v1/audio-analysis/3EnQshysiMwdTMtNFW0wsL,Hugo & Luigi,0.379,144840.0,0.753,3EnQshysiMwdTMtNFW0wsL,0.000465,5.0,0.171,-8.351,1.0,0.0346,138.583,4.0,https://api.spotify.com/v1/tracks/3EnQshysiMwdTMtNFW0wsL,La Plume De Ma Tante,audio_features,spotify:track:3EnQshysiMwdTMtNFW0wsL,0.845,
0,0.0449,https://api.spotify.com/v1/audio-analysis/4cyYC67XY3weSVmSLdKLP8,Arthur Lyman,0.43,292160.0,0.886,4cyYC67XY3weSVmSLdKLP8,0.0,0.0,0.0879,-5.811,1.0,0.0828,187.38,3.0,https://api.spotify.com/v1/tracks/4cyYC67XY3weSVmSLdKLP8,Taboo,audio_features,spotify:track:4cyYC67XY3weSVmSLdKLP8,0.808,
0,0.674,https://api.spotify.com/v1/audio-analysis/13VnT52RksrtePXc8w9NAC,Little Anthony And The Imperials,0.423,149400.0,0.301,13VnT52RksrtePXc8w9NAC,0.0,7.0,0.086,-14.698,1.0,0.0327,102.852,1.0,https://api.spotify.com/v1/tracks/13VnT52RksrtePXc8w9NAC,A Prayer And A Juke Box,audio_features,spotify:track:13VnT52RksrtePXc8w9NAC,0.468,
0,0.0434,https://api.spotify.com/v1/audio-analysis/7vvIRamaiahhhXnFzA6wbB,Duane Eddy And The Rebels,0.719,130600.0,0.685,7vvIRamaiahhhXnFzA6wbB,0.884,2.0,0.102,-11.918,1.0,0.0874,126.327,4.0,https://api.spotify.com/v1/tracks/7vvIRamaiahhhXnFzA6wbB,Forty Miles Of Bad Road,audio_features,spotify:track:7vvIRamaiahhhXnFzA6wbB,0.96,
0,0.993,https://api.spotify.com/v1/audio-analysis/3z1O6hSW6o5gNAQtGV0nyf,Johnny Mathis,0.663,177030.0,0.12,3z1O6hSW6o5gNAQtGV0nyf,0.859,0.0,0.103,-16.505,1.0,0.0687,84.34,4.0,https://api.spotify.com/v1/tracks/3z1O6hSW6o5gNAQtGV0nyf,Small World,audio_features,spotify:track:3z1O6hSW6o5gNAQtGV0nyf,0.415,
0,0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,"Frank Sinatra ""and a bunch of kids""",0.579,190947.0,0.904,1rqqCSm0Qe4I9rUvWncaom,0.0,5.0,0.064,-2.729,1.0,0.0618,82.014,4.0,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,High Hopes,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681,
0,0.0526,https://api.spotify.com/v1/audio-analysis/0anxRjTzRK7m8nZU56HSYK,Marty Robbins,0.815,210107.0,0.516,0anxRjTzRK7m8nZU56HSYK,4.08e-06,1.0,0.0655,-8.108,0.0,0.388,129.965,4.0,https://api.spotify.com/v1/tracks/0anxRjTzRK7m8nZU56HSYK,Cap And Gown,audio_features,spotify:track:0anxRjTzRK7m8nZU56HSYK,0.217,
0,0.582,https://api.spotify.com/v1/audio-analysis/0mtwgr3apJADw4cFQdI6Vm,Jackie Wilson,0.514,124987.0,0.784,0mtwgr3apJADw4cFQdI6Vm,0.0,7.0,0.183,-5.958,1.0,0.0612,133.722,4.0,https://api.spotify.com/v1/tracks/0mtwgr3apJADw4cFQdI6Vm,I'll Be Satisfied,audio_features,spotify:track:0mtwgr3apJADw4cFQdI6Vm,0.888,
0,0.944,https://api.spotify.com/v1/audio-analysis/7Dcc6PmpWHHyUdCi56k8R0,Sammy Turner,0.666,123634.0,0.229,7Dcc6PmpWHHyUdCi56k8R0,9.04e-05,2.0,0.0953,-14.332,1.0,0.0287,105.02,3.0,https://api.spotify.com/v1/tracks/7Dcc6PmpWHHyUdCi56k8R0,Lavender-Blue,audio_features,spotify:track:7Dcc6PmpWHHyUdCi56k8R0,0.361,
0,0.768,https://api.spotify.com/v1/audio-analysis/114gCJP9NGrrs5gjPU8RTi,Chuck Berry,0.592,146893.0,0.823,114gCJP9NGrrs5gjPU8RTi,0.000541,8.0,0.0827,-6.165,1.0,0.0848,170.011,4.0,https://api.spotify.com/v1/tracks/114gCJP9NGrrs5gjPU8RTi,Back In The U.S.A.,audio_features,spotify:track:114gCJP9NGrrs5gjPU8RTi,0.962,
