,acousticness,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_name,type,uri,valence,0
0,0.501,https://api.spotify.com/v1/audio-analysis/3VTNVsTTu05dmTsVFrmGpK,U2,0.319,272200.0,0.651,3VTNVsTTu05dmTsVFrmGpK,4.73e-05,2.0,0.241,-6.335,1.0,0.0342,118.501,4.0,https://api.spotify.com/v1/tracks/3VTNVsTTu05dmTsVFrmGpK,New York,audio_features,spotify:track:3VTNVsTTu05dmTsVFrmGpK,0.474,
0,0.776,https://api.spotify.com/v1/audio-analysis/3nDBuhsbxDGRtKmDAo9cTl,Sweet,0.695,174933.0,0.492,3nDBuhsbxDGRtKmDAo9cTl,0.00771,2.0,0.391,-6.771,1.0,0.028,124.918,4.0,https://api.spotify.com/v1/tracks/3nDBuhsbxDGRtKmDAo9cTl,Do It All Over Again,audio_features,spotify:track:3nDBuhsbxDGRtKmDAo9cTl,0.551,
0,0.000742,https://api.spotify.com/v1/audio-analysis/3Roc36n07cbAlRdanjY22O,Hot Tuna,0.495,256267.0,0.7,3Roc36n07cbAlRdanjY22O,0.12,7.0,0.346,-13.08,1.0,0.0569,96.165,4.0,https://api.spotify.com/v1/tracks/3Roc36n07cbAlRdanjY22O,Extrication Love Song,audio_features,spotify:track:3Roc36n07cbAlRdanjY22O,0.677,
0,0.0428,https://api.spotify.com/v1/audio-analysis/6C8zvUlSt34K2KDECMEWR8,Mil,0.822,210612.0,0.605,6C8zvUlSt34K2KDECMEWR8,0.0,6.0,0.151,-6.562,0.0,0.0871,98.039,4.0,https://api.spotify.com/v1/tracks/6C8zvUlSt34K2KDECMEWR8,Dis moi,audio_features,spotify:track:6C8zvUlSt34K2KDECMEWR8,0.696,
0,0.208,https://api.spotify.com/v1/audio-analysis/4xvebB9YdbTaWPV04WqGzk,The Twinkle Brothers,0.742,186840.0,0.563,4xvebB9YdbTaWPV04WqGzk,0.843,9.0,0.177,-10.866,1.0,0.0633,131.799,4.0,https://api.spotify.com/v1/tracks/4xvebB9YdbTaWPV04WqGzk,Under World Dub,audio_features,spotify:track:4xvebB9YdbTaWPV04WqGzk,0.802,
0,0.00908,https://api.spotify.com/v1/audio-analysis/3rMyMv8EjKXoPnaRo2hdJN,Tum Tum,0.71,267293.0,0.882,3rMyMv8EjKXoPnaRo2hdJN,0.0,5.0,0.162,-6.648,0.0,0.04,160.012,4.0,https://api.spotify.com/v1/tracks/3rMyMv8EjKXoPnaRo2hdJN,Lil Stuntin,audio_features,spotify:track:3rMyMv8EjKXoPnaRo2hdJN,0.806,
0,0.0213,https://api.spotify.com/v1/audio-analysis/6TayCWN0rKIm0rFdIiUIIA,Soda Stereo,0.538,343560.0,0.935,6TayCWN0rKIm0rFdIiUIIA,0.0823,4.0,0.659,-6.591,0.0,0.0422,104.978,4.0,https://api.spotify.com/v1/tracks/6TayCWN0rKIm0rFdIiUIIA,Persiana Americana (Live),audio_features,spotify:track:6TayCWN0rKIm0rFdIiUIIA,0.18,
0,0.0869,https://api.spotify.com/v1/audio-analysis/2ogfj4YhaHNC05tJ7Tfckk,Die Bandbreite,0.752,181080.0,0.523,2ogfj4YhaHNC05tJ7Tfckk,0.0,7.0,0.0439,-9.85,1.0,0.0526,131.947,4.0,https://api.spotify.com/v1/tracks/2ogfj4YhaHNC05tJ7Tfckk,Recht auf Lungenkrebs,audio_features,spotify:track:2ogfj4YhaHNC05tJ7Tfckk,0.922,
0,0.227,https://api.spotify.com/v1/audio-analysis/4bMNOdM5NUjSjfnBov8FhR,Pardesi,0.447,254907.0,0.74,4bMNOdM5NUjSjfnBov8FhR,0.0,6.0,0.202,-13.959,1.0,0.0642,98.408,4.0,https://api.spotify.com/v1/tracks/4bMNOdM5NUjSjfnBov8FhR,Pardesi Pind Wich Ageya,audio_features,spotify:track:4bMNOdM5NUjSjfnBov8FhR,0.963,
0,0.897,https://api.spotify.com/v1/audio-analysis/5Ao45EvYcMiK8jrlUHHGlt,Marco Beltrami,0.178,166919.0,0.052,5Ao45EvYcMiK8jrlUHHGlt,0.916,9.0,0.112,-22.393,0.0,0.0544,62.476,4.0,https://api.spotify.com/v1/tracks/5Ao45EvYcMiK8jrlUHHGlt,Past Meets Present,audio_features,spotify:track:5Ao45EvYcMiK8jrlUHHGlt,0.278,
0,0.0221,https://api.spotify.com/v1/audio-analysis/1K1nzhbKCNmrNXi9B07mPF,Erik Hassle,0.706,217533.0,0.39,1K1nzhbKCNmrNXi9B07mPF,3.81e-05,9.0,0.0944,-13.673,1.0,0.0324,90.584,4.0,https://api.spotify.com/v1/tracks/1K1nzhbKCNmrNXi9B07mPF,Don't Bring Flowers,audio_features,spotify:track:1K1nzhbKCNmrNXi9B07mPF,0.839,
0,0.0503,https://api.spotify.com/v1/audio-analysis/7vybPqtuir09bEVUuOOY5f,Galactic,0.738,205080.0,0.731,7vybPqtuir09bEVUuOOY5f,0.0,9.0,0.0457,-4.129,1.0,0.214,91.807,4.0,https://api.spotify.com/v1/tracks/7vybPqtuir09bEVUuOOY5f,Squarebiz,audio_features,spotify:track:7vybPqtuir09bEVUuOOY5f,0.864,
0,1.37e-05,https://api.spotify.com/v1/audio-analysis/5Ag4WvQ65C2nIgQccMoDwH,Michael Bloomfield,0.493,166148.0,0.959,5Ag4WvQ65C2nIgQccMoDwH,0.0,8.0,0.354,-4.421,1.0,0.0811,127.569,4.0,https://api.spotify.com/v1/tracks/5Ag4WvQ65C2nIgQccMoDwH,Narrative #1,audio_features,spotify:track:5Ag4WvQ65C2nIgQccMoDwH,0.263,
0,3.01e-05,https://api.spotify.com/v1/audio-analysis/0IoWFeyvTZ99lTThlcmcHu,Soul Embraced,0.545,248760.0,0.78,0IoWFeyvTZ99lTThlcmcHu,0.0523,5.0,0.0877,-8.406,1.0,0.0455,168.246,4.0,https://api.spotify.com/v1/tracks/0IoWFeyvTZ99lTThlcmcHu,Someday (Immune Album Version),audio_features,spotify:track:0IoWFeyvTZ99lTThlcmcHu,0.335,
0,0.835,https://api.spotify.com/v1/audio-analysis/118FptgYLLceGpOrkYeqTZ,Scott Wesley Brown,0.18,191800.0,0.253,118FptgYLLceGpOrkYeqTZ,0.000133,2.0,0.418,-14.096,1.0,0.0343,85.787,3.0,https://api.spotify.com/v1/tracks/118FptgYLLceGpOrkYeqTZ,Somebody's Brother (Somebody's Brother Album Version),audio_features,spotify:track:118FptgYLLceGpOrkYeqTZ,0.165,
0,0.51,https://api.spotify.com/v1/audio-analysis/7g4B2jtmw8ZZwmP2dZlQN8,Tiny Tim,0.137,197893.0,0.369,7g4B2jtmw8ZZwmP2dZlQN8,0.000368,7.0,0.325,-14.382,0.0,0.052,50.563,3.0,https://api.spotify.com/v1/tracks/7g4B2jtmw8ZZwmP2dZlQN8,You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],audio_features,spotify:track:7g4B2jtmw8ZZwmP2dZlQN8,0.221,
0,0.0484,https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN,At All Cost,0.656,141587.0,0.542,5274I4mUMnYczyeXkGDWZN,0.0,7.0,0.126,-7.358,1.0,0.323,166.111,4.0,https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN,Drugs,audio_features,spotify:track:5274I4mUMnYczyeXkGDWZN,0.551,
0,0.00116,https://api.spotify.com/v1/audio-analysis/6AdeLLMdgdHxD2bx76Lvpo,Shamen,0.43,337400.0,0.457,6AdeLLMdgdHxD2bx76Lvpo,1.8e-05,2.0,0.202,-14.153,1.0,0.0314,109.961,3.0,https://api.spotify.com/v1/tracks/6AdeLLMdgdHxD2bx76Lvpo,Scientas,audio_features,spotify:track:6AdeLLMdgdHxD2bx76Lvpo,0.0589,
0,0.938,https://api.spotify.com/v1/audio-analysis/3EdTHjOYLIBBgEvBSGWnut,William Coulter,0.186,253533.0,0.242,3EdTHjOYLIBBgEvBSGWnut,0.91,2.0,0.162,-14.154,1.0,0.0391,79.473,4.0,https://api.spotify.com/v1/tracks/3EdTHjOYLIBBgEvBSGWnut,The Painter And The Magician,audio_features,spotify:track:3EdTHjOYLIBBgEvBSGWnut,0.125,
0,0.32,https://api.spotify.com/v1/audio-analysis/3UCmuRdeTriWgOZMEJsfqZ,Phil Spector,0.608,174293.0,0.594,3UCmuRdeTriWgOZMEJsfqZ,4.75e-05,2.0,0.129,-11.86,1.0,0.0435,125.166,4.0,https://api.spotify.com/v1/tracks/3UCmuRdeTriWgOZMEJsfqZ,Spanish Harlem,audio_features,spotify:track:3UCmuRdeTriWgOZMEJsfqZ,0.789,
0,0.511,https://api.spotify.com/v1/audio-analysis/7MuPMJriDFlqEbXh4vgVHD,Barrabas,0.523,186067.0,0.568,7MuPMJriDFlqEbXh4vgVHD,0.0,2.0,0.152,-7.379,1.0,0.0456,123.918,4.0,https://api.spotify.com/v1/tracks/7MuPMJriDFlqEbXh4vgVHD,Broadway Star,audio_features,spotify:track:7MuPMJriDFlqEbXh4vgVHD,0.577,
0,0.462,https://api.spotify.com/v1/audio-analysis/12MabTVkxPIBCjAqWbuKoJ,The Brooklyn Tabernacle Choir,0.384,307293.0,0.836,12MabTVkxPIBCjAqWbuKoJ,0.0416,4.0,0.397,-6.307,1.0,0.07,154.571,4.0,https://api.spotify.com/v1/tracks/12MabTVkxPIBCjAqWbuKoJ,All That You Need,audio_features,spotify:track:12MabTVkxPIBCjAqWbuKoJ,0.685,
0,0.972,https://api.spotify.com/v1/audio-analysis/3q8V3iJU7VqvW7NOIhGFaO,Birmingham Jubilee Singers,0.441,172878.0,0.26,3q8V3iJU7VqvW7NOIhGFaO,0.0,1.0,0.35,-12.81,1.0,0.0505,87.182,4.0,https://api.spotify.com/v1/tracks/3q8V3iJU7VqvW7NOIhGFaO,Hope I'll Join That Band,audio_features,spotify:track:3q8V3iJU7VqvW7NOIhGFaO,0.386,
0,0.994,https://api.spotify.com/v1/audio-analysis/7ckOOf5ZfXzN1DfLGkaexz,Steve Erquiaga,0.262,205467.0,0.0521,7ckOOf5ZfXzN1DfLGkaexz,0.925,3.0,0.0891,-25.832,1.0,0.052,93.587,4.0,https://api.spotify.com/v1/tracks/7ckOOf5ZfXzN1DfLGkaexz,Sicilienne,audio_features,spotify:track:7ckOOf5ZfXzN1DfLGkaexz,0.114,
0,0.306,https://api.spotify.com/v1/audio-analysis/3NWcFiL6oCEagrFiTdDr1m,Avril Lavigne,0.623,315307.0,0.425,3NWcFiL6oCEagrFiTdDr1m,8.65e-05,8.0,0.108,-13.045,1.0,0.0291,116.593,4.0,https://api.spotify.com/v1/tracks/3NWcFiL6oCEagrFiTdDr1m,Innocence,audio_features,spotify:track:3NWcFiL6oCEagrFiTdDr1m,0.392,
0,0.000473,https://api.spotify.com/v1/audio-analysis/4ZOJVx6yd9qOd8Z8C2gkH2,Mickey And The Students,0.49,129773.0,0.701,4ZOJVx6yd9qOd8Z8C2gkH2,0.0,7.0,0.157,-6.488,1.0,0.0524,97.859,4.0,https://api.spotify.com/v1/tracks/4ZOJVx6yd9qOd8Z8C2gkH2,Gimme Gimme Song,audio_features,spotify:track:4ZOJVx6yd9qOd8Z8C2gkH2,0.606,
0,0.19,https://api.spotify.com/v1/audio-analysis/5qa8v7jexUenGrOgcuZAuU,Bumblefoot,0.678,215099.0,0.386,5qa8v7jexUenGrOgcuZAuU,0.846,0.0,0.106,-10.112,1.0,0.0366,78.02,4.0,https://api.spotify.com/v1/tracks/5qa8v7jexUenGrOgcuZAuU,Abnormal (Acoustic),audio_features,spotify:track:5qa8v7jexUenGrOgcuZAuU,0.41,
0,0.0571,https://api.spotify.com/v1/audio-analysis/3E47lUQZoMLLGYEgr7GIPC,Hem,0.634,160443.0,0.929,3E47lUQZoMLLGYEgr7GIPC,0.0,10.0,0.112,-5.571,0.0,0.289,136.928,4.0,https://api.spotify.com/v1/tracks/3E47lUQZoMLLGYEgr7GIPC,Redwing,audio_features,spotify:track:3E47lUQZoMLLGYEgr7GIPC,0.674,
0,0.0376,https://api.spotify.com/v1/audio-analysis/3LI21hEvlpswK5JqsFFqVl,Lara,0.805,213573.0,0.789,3LI21hEvlpswK5JqsFFqVl,0.00733,0.0,0.112,-5.04,1.0,0.046,124.019,4.0,https://api.spotify.com/v1/tracks/3LI21hEvlpswK5JqsFFqVl,Nur eine Nacht mit Dir,audio_features,spotify:track:3LI21hEvlpswK5JqsFFqVl,0.861,
0,0.336,https://api.spotify.com/v1/audio-analysis/3GXIQjbCoTsZbS0msJL4NZ,Jackie Edwards,0.653,207240.0,0.426,3GXIQjbCoTsZbS0msJL4NZ,0.00364,1.0,0.181,-13.153,0.0,0.0653,149.782,4.0,https://api.spotify.com/v1/tracks/3GXIQjbCoTsZbS0msJL4NZ,Worrying Over You,audio_features,spotify:track:3GXIQjbCoTsZbS0msJL4NZ,0.901,
0,0.972,https://api.spotify.com/v1/audio-analysis/4exoMhOJHJs8rwOFpmx4pq,The Moody Blues,0.61,195573.0,0.0785,4exoMhOJHJs8rwOFpmx4pq,0.0,9.0,0.0771,-13.981,1.0,0.0673,71.998,4.0,https://api.spotify.com/v1/tracks/4exoMhOJHJs8rwOFpmx4pq,Long Summer Days,audio_features,spotify:track:4exoMhOJHJs8rwOFpmx4pq,0.666,
0,0.828,https://api.spotify.com/v1/audio-analysis/2IuUMx3uxxJAHcH41aYtn0,Frankie Randall,0.592,144253.0,0.23,2IuUMx3uxxJAHcH41aYtn0,0.0,10.0,0.12,-13.603,1.0,0.0511,126.655,4.0,https://api.spotify.com/v1/tracks/2IuUMx3uxxJAHcH41aYtn0,Winter Wonderland,audio_features,spotify:track:2IuUMx3uxxJAHcH41aYtn0,0.537,
0,0.0852,https://api.spotify.com/v1/audio-analysis/1iTNfcGcsOtQ69KRWrFAoK,Arturo Sandoval,0.32,235173.0,0.764,1iTNfcGcsOtQ69KRWrFAoK,0.903,2.0,0.0893,-10.895,1.0,0.0817,140.183,4.0,https://api.spotify.com/v1/tracks/1iTNfcGcsOtQ69KRWrFAoK,Luna de miel en Guama,audio_features,spotify:track:1iTNfcGcsOtQ69KRWrFAoK,0.689,
0,0.0171,https://api.spotify.com/v1/audio-analysis/5FgLLtrDU4Ex2ezB9anpH5,Tommy Overstreet,0.456,209453.0,0.637,5FgLLtrDU4Ex2ezB9anpH5,0.0,6.0,0.194,-4.773,1.0,0.0354,155.95,4.0,https://api.spotify.com/v1/tracks/5FgLLtrDU4Ex2ezB9anpH5,Heart Of Dixie,audio_features,spotify:track:5FgLLtrDU4Ex2ezB9anpH5,0.436,
0,0.864,https://api.spotify.com/v1/audio-analysis/05ko0ar9JFHKLvNRFWSzO5,Coven,0.396,246733.0,0.281,05ko0ar9JFHKLvNRFWSzO5,1.72e-06,7.0,0.288,-13.146,0.0,0.0434,88.026,4.0,https://api.spotify.com/v1/tracks/05ko0ar9JFHKLvNRFWSzO5,Coven In Charing Cross,audio_features,spotify:track:05ko0ar9JFHKLvNRFWSzO5,0.34,
0,0.00305,https://api.spotify.com/v1/audio-analysis/52z0sRab2CYq35w7GEBVyn,Kzss & Atma,0.835,292881.0,0.674,52z0sRab2CYq35w7GEBVyn,0.519,6.0,0.0973,-6.378,0.0,0.0532,118.0,4.0,https://api.spotify.com/v1/tracks/52z0sRab2CYq35w7GEBVyn,Obsidian Sunrise,audio_features,spotify:track:52z0sRab2CYq35w7GEBVyn,0.543,
0,0.703,https://api.spotify.com/v1/audio-analysis/5Afi3CGcMNcgA3kkRc5i9c,Professor Longhair,0.487,235280.0,0.658,5Afi3CGcMNcgA3kkRc5i9c,0.0396,2.0,0.0829,-11.856,1.0,0.0342,102.435,4.0,https://api.spotify.com/v1/tracks/5Afi3CGcMNcgA3kkRc5i9c,Junco Partner,audio_features,spotify:track:5Afi3CGcMNcgA3kkRc5i9c,0.793,
0,0.651,https://api.spotify.com/v1/audio-analysis/4Pl0JVQHgRZSZcZhJOZ8CK,Stelios Dionisiou,0.637,236147.0,0.585,4Pl0JVQHgRZSZcZhJOZ8CK,0.0,11.0,0.131,-7.067,0.0,0.0391,100.025,4.0,https://api.spotify.com/v1/tracks/4Pl0JVQHgRZSZcZhJOZ8CK,To Sinnefo,audio_features,spotify:track:4Pl0JVQHgRZSZcZhJOZ8CK,0.396,
0,0.0165,https://api.spotify.com/v1/audio-analysis/2YdoqctTz0DXAaZqZ83HiQ,J.C. Lodge,0.505,229773.0,0.849,2YdoqctTz0DXAaZqZ83HiQ,0.00566,2.0,0.213,-7.366,1.0,0.0318,161.098,4.0,https://api.spotify.com/v1/tracks/2YdoqctTz0DXAaZqZ83HiQ,You Are The One,audio_features,spotify:track:2YdoqctTz0DXAaZqZ83HiQ,0.849,
0,0.478,https://api.spotify.com/v1/audio-analysis/1uFmMpkd54v4RBkOQz1JMn,Hubert Kah,0.566,132625.0,0.505,1uFmMpkd54v4RBkOQz1JMn,0.000228,10.0,0.272,-12.058,0.0,0.0715,130.124,4.0,https://api.spotify.com/v1/tracks/1uFmMpkd54v4RBkOQz1JMn,Raketen,audio_features,spotify:track:1uFmMpkd54v4RBkOQz1JMn,0.948,
0,0.149,https://api.spotify.com/v1/audio-analysis/2BQJVwxDZEdGvBOeWrj34g,Snow Patrol,0.692,197120.0,0.738,2BQJVwxDZEdGvBOeWrj34g,0.00013,1.0,0.0836,-6.43,1.0,0.0283,124.992,4.0,https://api.spotify.com/v1/tracks/2BQJVwxDZEdGvBOeWrj34g,Shut Your Eyes,audio_features,spotify:track:2BQJVwxDZEdGvBOeWrj34g,0.841,
0,0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,M,0.574,182623.0,0.758,5JEx7HbmvHQQswJCsoo9rA,0.0,1.0,0.395,-5.029,0.0,0.0621,144.111,4.0,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,Close To Me,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492,
0,0.948,https://api.spotify.com/v1/audio-analysis/6Qq2QcggEetnZJEKLSduhf,Piero Umiliani,0.443,235964.0,0.173,6Qq2QcggEetnZJEKLSduhf,0.37,5.0,0.0922,-13.035,1.0,0.0412,119.602,5.0,https://api.spotify.com/v1/tracks/6Qq2QcggEetnZJEKLSduhf,Apertura in jazz,audio_features,spotify:track:6Qq2QcggEetnZJEKLSduhf,0.132,
0,0.0773,https://api.spotify.com/v1/audio-analysis/0QM8IOYgFzvWcBYn0oi0Cs,Tabu Ley Rochereau,0.701,408467.0,0.513,0QM8IOYgFzvWcBYn0oi0Cs,0.881,7.0,0.113,-14.369,0.0,0.034,90.883,4.0,https://api.spotify.com/v1/tracks/0QM8IOYgFzvWcBYn0oi0Cs,Maputo,audio_features,spotify:track:0QM8IOYgFzvWcBYn0oi0Cs,0.74,
0,0.0882,https://api.spotify.com/v1/audio-analysis/6YYKYWa9kRI5oo3v5vleEp,Dead Prez,0.417,168103.0,0.481,6YYKYWa9kRI5oo3v5vleEp,0.00505,7.0,0.147,-11.718,0.0,0.0457,86.583,3.0,https://api.spotify.com/v1/tracks/6YYKYWa9kRI5oo3v5vleEp,Be Healthy,audio_features,spotify:track:6YYKYWa9kRI5oo3v5vleEp,0.564,
0,0.0297,https://api.spotify.com/v1/audio-analysis/6U7GUjtamt2P0LcFod1dBT,Sergio Mendes / Black Eyed Peas,0.747,262840.0,0.928,6U7GUjtamt2P0LcFod1dBT,1.75e-06,5.0,0.113,-6.107,0.0,0.0824,100.065,4.0,https://api.spotify.com/v1/tracks/6U7GUjtamt2P0LcFod1dBT,Mas Que Nada,audio_features,spotify:track:6U7GUjtamt2P0LcFod1dBT,0.87,
0,0.0199,https://api.spotify.com/v1/audio-analysis/1PvgScUjIL64RpdweRVmE7,El Gran Silencio,0.774,208613.0,0.79,1PvgScUjIL64RpdweRVmE7,0.0,2.0,0.108,-7.345,0.0,0.0469,119.982,4.0,https://api.spotify.com/v1/tracks/1PvgScUjIL64RpdweRVmE7,Alma de B-Boy,audio_features,spotify:track:1PvgScUjIL64RpdweRVmE7,0.711,
0,0.109,https://api.spotify.com/v1/audio-analysis/5IJWnvJJgH4PR4p9aXnNCQ,Black Flag,0.633,275067.0,0.84,5IJWnvJJgH4PR4p9aXnNCQ,0.0,7.0,0.133,-4.641,1.0,0.0263,114.453,4.0,https://api.spotify.com/v1/tracks/5IJWnvJJgH4PR4p9aXnNCQ,Jealous Again,audio_features,spotify:track:5IJWnvJJgH4PR4p9aXnNCQ,0.678,
0,0.318,https://api.spotify.com/v1/audio-analysis/2xkPWOVdIQ8rcBaFVvjI8j,Les Bantous De La Capitale,0.706,166263.0,0.758,2xkPWOVdIQ8rcBaFVvjI8j,0.0,11.0,0.137,-7.405,0.0,0.0834,132.003,4.0,https://api.spotify.com/v1/tracks/2xkPWOVdIQ8rcBaFVvjI8j,A Mon Avis,audio_features,spotify:track:2xkPWOVdIQ8rcBaFVvjI8j,0.706,
0,0.531,https://api.spotify.com/v1/audio-analysis/456xBIOmLRoLzCvCzZrWge,Sivuca,0.689,205600.0,0.675,456xBIOmLRoLzCvCzZrWge,3.17e-06,0.0,0.115,-4.281,1.0,0.32,180.065,4.0,https://api.spotify.com/v1/tracks/456xBIOmLRoLzCvCzZrWge,Energia,audio_features,spotify:track:456xBIOmLRoLzCvCzZrWge,0.604,
0,0.88,https://api.spotify.com/v1/audio-analysis/45SFFFPFLuLwWl7jnzgLyt,Luis Alberto Spinetta,0.505,164304.0,0.321,45SFFFPFLuLwWl7jnzgLyt,0.0288,0.0,0.128,-13.179,1.0,0.0315,93.799,4.0,https://api.spotify.com/v1/tracks/45SFFFPFLuLwWl7jnzgLyt,Verde Bosque,audio_features,spotify:track:45SFFFPFLuLwWl7jnzgLyt,0.338,
0,0.993,https://api.spotify.com/v1/audio-analysis/6ObzGph8vIusqVguU0lo7a,Moss,0.353,368960.0,0.0538,6ObzGph8vIusqVguU0lo7a,0.886,9.0,0.1,-21.726,0.0,0.0354,96.062,4.0,https://api.spotify.com/v1/tracks/6ObzGph8vIusqVguU0lo7a,There Alone Go I,audio_features,spotify:track:6ObzGph8vIusqVguU0lo7a,0.206,
0,0.99,https://api.spotify.com/v1/audio-analysis/3gTLwZXvBhNt0aaID3UdMd,Blind Boy Fuller,0.723,199597.0,0.315,3gTLwZXvBhNt0aaID3UdMd,0.0135,8.0,0.124,-8.676,1.0,0.12,94.918,4.0,https://api.spotify.com/v1/tracks/3gTLwZXvBhNt0aaID3UdMd,Put You Back In The Jail,audio_features,spotify:track:3gTLwZXvBhNt0aaID3UdMd,0.812,
0,0.0364,https://api.spotify.com/v1/audio-analysis/0xYbaQtR9Nj1VbkPPIAUII,Paula Santoro,0.847,203427.0,0.418,0xYbaQtR9Nj1VbkPPIAUII,0.121,6.0,0.101,-9.129,0.0,0.0547,120.042,4.0,https://api.spotify.com/v1/tracks/0xYbaQtR9Nj1VbkPPIAUII,The Girl From Ipanema (Garota De Ipanema),audio_features,spotify:track:0xYbaQtR9Nj1VbkPPIAUII,0.414,
0,0.0717,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,Sunscreem,0.516,224693.0,0.764,1NhPKVLsHhFUHIOZ32QnS2,0.0,2.0,0.115,-6.223,1.0,0.0366,148.021,4.0,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,Secrets,audio_features,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,0.376,
0,0.868,https://api.spotify.com/v1/audio-analysis/1Yv6PMPkvLdCIFbm9kanaz,Louis Prima And Keely Smith,0.216,172867.0,0.105,1Yv6PMPkvLdCIFbm9kanaz,4.84e-05,2.0,0.181,-17.766,0.0,0.0319,81.422,4.0,https://api.spotify.com/v1/tracks/1Yv6PMPkvLdCIFbm9kanaz,Autumn Leaves (1999 Digital Remaster),audio_features,spotify:track:1Yv6PMPkvLdCIFbm9kanaz,0.0774,
0,0.643,https://api.spotify.com/v1/audio-analysis/6AyzpqupduJQ86ZxENnHy4,Robert Lockwood_ Jr.,0.575,340800.0,0.194,6AyzpqupduJQ86ZxENnHy4,0.0183,4.0,0.0895,-11.499,1.0,0.0744,166.602,3.0,https://api.spotify.com/v1/tracks/6AyzpqupduJQ86ZxENnHy4,She's Little And She's Low,audio_features,spotify:track:6AyzpqupduJQ86ZxENnHy4,0.272,
0,0.0734,https://api.spotify.com/v1/audio-analysis/6AzCBeiDuUXGXjznBufswB,Muse,0.678,214720.0,0.933,6AzCBeiDuUXGXjznBufswB,0.0,2.0,0.0863,-4.959,1.0,0.14,120.572,4.0,https://api.spotify.com/v1/tracks/6AzCBeiDuUXGXjznBufswB,Stockholm Syndrome,audio_features,spotify:track:6AzCBeiDuUXGXjznBufswB,0.336,
0,0.803,https://api.spotify.com/v1/audio-analysis/5dXfI38lgJxGWBYWtbu8No,Jeremy Spencer,0.63,244480.0,0.475,5dXfI38lgJxGWBYWtbu8No,0.0,7.0,0.113,-7.583,1.0,0.0394,143.971,4.0,https://api.spotify.com/v1/tracks/5dXfI38lgJxGWBYWtbu8No,Maria De Santiago,audio_features,spotify:track:5dXfI38lgJxGWBYWtbu8No,0.346,
0,0.985,https://api.spotify.com/v1/audio-analysis/0Jp7n6FKqGVxtXPMVYtMQr,Bob Margolin,0.203,259573.0,0.00399,0Jp7n6FKqGVxtXPMVYtMQr,0.922,1.0,0.111,-35.638,1.0,0.0405,74.253,4.0,https://api.spotify.com/v1/tracks/0Jp7n6FKqGVxtXPMVYtMQr,No Consolation,audio_features,spotify:track:0Jp7n6FKqGVxtXPMVYtMQr,0.0779,
0,0.0954,https://api.spotify.com/v1/audio-analysis/48p1JNa892hvSFS9qEvNZ5,The Gone Jackals,0.528,248200.0,0.75,48p1JNa892hvSFS9qEvNZ5,0.00623,2.0,0.0606,-6.28,1.0,0.0556,123.484,4.0,https://api.spotify.com/v1/tracks/48p1JNa892hvSFS9qEvNZ5,Faith Healer (Digital Single),audio_features,spotify:track:48p1JNa892hvSFS9qEvNZ5,0.392,
0,0.376,https://api.spotify.com/v1/audio-analysis/2Kvh9rYfJ7oczyCJZdzVPm,The Velvet Underground,0.233,278373.0,0.974,2Kvh9rYfJ7oczyCJZdzVPm,0.00698,0.0,0.0513,-5.939,1.0,0.124,144.084,4.0,https://api.spotify.com/v1/tracks/2Kvh9rYfJ7oczyCJZdzVPm,I Heard Her Call My Name,audio_features,spotify:track:2Kvh9rYfJ7oczyCJZdzVPm,0.453,
0,0.8,https://api.spotify.com/v1/audio-analysis/49l9Y5FbkOwKFLFbc9ArD6,Kingston Trio,0.543,153293.0,0.0439,49l9Y5FbkOwKFLFbc9ArD6,0.0,0.0,0.119,-19.752,1.0,0.041,102.493,4.0,https://api.spotify.com/v1/tracks/49l9Y5FbkOwKFLFbc9ArD6,Scotch and Soda,audio_features,spotify:track:49l9Y5FbkOwKFLFbc9ArD6,0.34,
0,0.891,https://api.spotify.com/v1/audio-analysis/1yRrIaR53mEXa3ruxf11gb,D' Militante,0.544,186174.0,0.373,1yRrIaR53mEXa3ruxf11gb,0.000942,10.0,0.11,-9.361,1.0,0.0327,148.644,4.0,https://api.spotify.com/v1/tracks/1yRrIaR53mEXa3ruxf11gb,T.V. & Movies,audio_features,spotify:track:1yRrIaR53mEXa3ruxf11gb,0.332,
0,0.0134,https://api.spotify.com/v1/audio-analysis/5snVJxeJf6cPpZixkwnVvb,Pamelo Mounk'a,0.626,531000.0,0.734,5snVJxeJf6cPpZixkwnVvb,0.00151,9.0,0.139,-10.189,1.0,0.245,113.487,4.0,https://api.spotify.com/v1/tracks/5snVJxeJf6cPpZixkwnVvb,On ne meurt qu'une fois,audio_features,spotify:track:5snVJxeJf6cPpZixkwnVvb,0.714,
